DISTRICT,TALUK,VILLAGES,N,P,K,temperature,humidity,ph,rainfall
Malappuram,Ernad,Pandikkad,37,23,12,31.52675982,90.50621806,6.395258356,113.1169398
Malappuram,Ernad,Perakamanna,39,9,15,25.35467646,91.81183218,7.992041984,116.7555937
Malappuram,Ernad,Pookkottur,31,5,14,17.66545409,91.69865887,6.583411671,110.6857506
Malappuram,Ernad,Pulikkal,42,61,22,25.49848236,79.9751579,7.453106264,86.06411872
Malappuram,Ernad,Pulpatta,42,73,25,25.248679,83.4630147,7.432768147,193.8778713
Malappuram,Ernad,Trikkalangode,33,14,8,21.03200078,92.9641969,7.684420446,110.6823944
Malappuram,Ernad,Urangattiri,30,7,15,33.23453301,91.06053924,7.825531916,115.7659902
Malappuram,Ernad,Vazhakkad,21,29,12,22.30318989,92.15987039,6.438668989,117.3688104
Malappuram,Ernad,Vazhayur,38,6,25,25.54963273,96.92786777,6.156259104,191.2996157
Malappuram,Ernad,Vettikkattiri,25,12,26,28.56973521,95.67906668,6.436314406,134.8370348
Malappuram,Ernad,Vettilappara,40,5,32,26.07010807,96.7036223,5.981169595,143.533473
Malappuram,Nilambur,Akampadam,27,30,31,28.98545306,90.73966792,5.718120393,148.8398374
Malappuram,Nilambur,Amarambalam,23,7,34,26.1055118,91.52421214,5.852038202,134.1279669
Malappuram,Nilambur,Chekkode,20,28,26,26.37978453,91.49882979,5.547594847,167.0470997
Malappuram,Nilambur,Chungathara,26,18,27,27.45907759,92.90736493,5.836075368,142.1430003
Malappuram,Nilambur,Edakkara,60,43,44,21.01944696,82.95221726,7.416245107,298.4018471
Malappuram,Nilambur,Kalikavu,63,44,41,24.17298839,83.7287574,5.583370042,257.0343554
Malappuram,Nilambur,Karulai,62,42,36,22.78133816,82.06719137,6.430010215,248.7183228
Malappuram,Nilambur,Karuvarakundu,64,45,43,25.62980105,83.52842314,5.534878156,209.9001977
Malappuram,Nilambur,Kerala Estate,18,79,20,20.27514686,23.2353604,5.877347515,139.7521543
Malappuram,Nilambur,Kurumbilangode,21,63,17,15.77370214,19.2303162,5.979973965,108.3441414
Malappuram,Nilambur,Mambad,24,80,22,16.71170642,19.17651433,5.635993966,96.77285817
Malappuram,Nilambur,Nilambur,22,68,16,27.70496805,63.20915034,7.74672376,37.46160727
Malappuram,Nilambur,Porur,26,66,22,18.06486101,65.1034354,6.300479414,51.54922825
Malappuram,Nilambur,Pullipadam,28,67,21,21.79792649,63.73086065,6.250994223,46.62370222
Malappuram,Nilambur,Thiruvali,28,79,16,24.70626432,60.26854183,6.052184881,53.12442925
Malappuram,Nilambur,Thuvvur,28,7,9,34.5917846,92.13229786,6.730757538,115.5650287
Malappuram,Nilambur,Vazhikkadavu,24,30,11,32.39523995,94.51768464,6.601395755,113.25373
Malappuram,Nilambur,Vellayur,20,23,11,31.8520694,90.12220323,6.407715561,109.9455062
Malappuram,Nilambur,Wandoor,18,14,11,28.04799508,90.00621688,6.550814117,117.1311498
Malappuram,Perinthalmanna,Aliparamba,27,64,15,20.16080524,24.84207559,5.514927264,138.2362122
Malappuram,Perinthalmanna,Anamangad,28,66,23,21.53989176,24.25386207,5.99616119,120.6913038
Malappuram,Perinthalmanna,Angadippuram,32,57,18,15.53834801,23.75560241,5.695422863,107.3850593
Malappuram,Perinthalmanna,Arakkuparamba,27,56,22,19.91853092,20.70099804,5.833010958,108.6434544
Malappuram,Perinthalmanna,Edappatta,29,78,25,19.95991719,59.33157782,5.982854523,195.787103
Malappuram,Perinthalmanna,Elamkulam,30,60,21,28.87667593,62.4901206,5.457871273,182.2688175
Malappuram,Perinthalmanna,Kariavattom,20,74,16,36.04353699,43.61444121,4.759490199,159.8938645
Malappuram,Perinthalmanna,Keezhattur,19,57,23,23.6734328,47.2879691,7.342409555,141.1250722
Malappuram,Perinthalmanna,Kodur,27,65,18,20.10993761,23.22323766,5.59503163,73.36386477
Malappuram,Perinthalmanna,Koottilangadi,30,63,16,23.60506572,21.90539577,5.525904526,100.5978728
Malappuram,Perinthalmanna,Kuruva,37,70,25,19.73136909,24.89487354,5.819403771,84.06354115
Malappuram,Perinthalmanna,Kuruvambalam,25,129,195,27.31155708,99.96906006,7.741418772,66.85510868
Malappuram,Perinthalmanna,Mankada,16,130,201,28.84270971,99.64328526,6.573531614,68.02199825
Malappuram,Perinthalmanna,Melattur,39,129,203,28.74013335,93.39676499,7.543804223,73.67166182
Malappuram,Perinthalmanna,Moorkkanad,38,135,203,25.00872392,95.59224018,6.5408208,73.84949872
Malappuram,Perinthalmanna,Nenmini,33,120,205,29.8690834,91.14723422,7.22405917,69.28607828
Malappuram,Perinthalmanna,Perinthalmanna,35,125,204,27.54273211,94.59086121,7.551364319,64.55882254
Malappuram,Perinthalmanna,Pulamanthole,40,59,23,36.89163721,62.73178224,5.269084669,163.7266551
Malappuram,Perinthalmanna,Puzhakkattiri,57,58,77,23.81579631,80.94023552,5.505393833,96.45042585
Malappuram,Perinthalmanna,Thazhekode,49,55,78,26.50838667,86.84264005,5.677719902,113.1161095
Malappuram,Perinthalmanna,Vadakkangara,46,76,77,26.63952463,70.95705996,5.719014989,92.78133617
Malappuram,Perinthalmanna,Valambur,54,61,77,23.3250131,79.79609448,5.539980812,68.68895899
Malappuram,Perinthalmanna,Vettathur,38,60,76,26.47549543,73.96164569,5.833302165,70.95666003
Malappuram,Ponnani,Alamcode,43,79,79,19.40751744,18.98030507,7.806747656,80.25064637
Malappuram,Ponnani,Edappal,44,74,85,20.18649426,19.63719995,7.150681303,78.26039559
Malappuram,Ponnani,Kalady,68,40,19,26.14384005,66.20569924,6.655426355,107.2361366
Malappuram,Ponnani,Marancheri,60,57,24,18.66116213,61.55327249,6.121294041,75.03247667
Malappuram,Ponnani,Nannamukku,71,52,18,25.10787449,55.97732754,5.790770203,78.16077693
Malappuram,Ponnani,Perumpadappa,35,128,205,21.07273439,93.56585985,6.041053829,107.8737015
Malappuram,Ponnani,Ponnani,29,128,198,22.44075021,92.70785115,5.685062404,121.4977331
Malappuram,Ponnani,Tavanur,29,77,75,17.50361137,15.48083156,7.778591618,72.9446671
Malappuram,Ponnani,Vattamkulam,20,60,78,18.17234999,14.70085967,6.358740355,90.7760707
Malappuram,Ponnani,Veliyankode,33,121,203,22.45696744,94.76285385,5.605934087,114.8407725
Malappuram,Tirur,Ananthavoor,37,74,15,24.92360104,18.22590825,5.582178402,62.7089169
Malappuram,Tirur,Athavanad,25,76,24,15.33042636,24.91506728,5.56503533,135.3315583
Malappuram,Tirur,Cheriyamundam,34,66,17,18.81097271,21.27833035,5.889614577,125.084915
Malappuram,Tirur,Edayoor,20,69,15,23.44260668,22.77255917,5.934136378,107.4137246
Malappuram,Tirur,Irimbiliyam,23,75,25,31.07508973,47.19847683,7.077170002,91.31256412
Malappuram,Tirur,Kalpakancheri,32,70,20,20.89342749,46.24856523,6.208843215,195.5697875
Malappuram,Tirur,Kattipparuthi,28,59,22,30.90607799,52.79913039,7.05181629,170.9919828
Malappuram,Tirur,Kottakkal,26,73,21,31.33170829,57.97429171,4.946263888,161.7820226
Malappuram,Tirur,Kurumbathur,27,61,18,33.30711818,67.07780816,5.266227032,108.5090168
Malappuram,Tirur,Kuttippuram,27,71,23,23.45379018,46.48714759,7.10959773,150.8712202
Malappuram,Tirur,Mangalam,36,61,21,34.53823889,39.04468913,5.617008201,168.5948318
Malappuram,Tirur,Marakkara,34,29,8,31.87859192,91.15248149,6.450640306,105.3437825
Malappuram,Tirur,Melmuri,39,28,10,31.34920143,91.48247612,7.181907673,109.1549823
Malappuram,Tirur,Naduvattom,31,25,12,18.05142392,90.03969587,7.016482298,111.7793889
Malappuram,Tirur,Niramaruthur,26,11,11,13.70319166,90.95589386,7.609348255,106.2944879
Malappuram,Tirur,Ozhur,85,58,41,21.77046169,80.31964408,7.038096361,226.6555374
Malappuram,Tirur,Pariyapuram,60,55,44,23.00445915,82.3207629,7.840207144,263.9642476
Malappuram,Tirur,Perumanna,74,35,40,26.49109635,80.15836264,6.980400905,242.8640342
Malappuram,Tirur,Ponmala,78,42,42,20.13017482,81.60487287,7.628472891,262.7173405
Malappuram,Tirur,Ponmundam,69,37,42,23.05804872,83.37011772,7.073453503,251.0549998
Malappuram,Tirur,Purathur,94,5,55,28.5854649,91.89216849,6.085682344,26.88372572
Malappuram,Tirur,Talakkad,84,18,46,27.08808014,93.42402083,6.781050373,25.32159689
Malappuram,Tirur,Tanalur,67,35,22,23.30546753,63.24648023,6.385684214,108.7603001
Malappuram,Tirur,Tanur,60,54,19,18.74826712,62.49878458,6.417820493,70.23401597
Malappuram,Tirur,Thirunavaya,83,58,23,19.74213321,59.66263104,6.381201909,65.50861389
Malappuram,Tirur,Tirur,83,57,19,25.73044432,70.74739256,6.877869005,98.73771338
Malappuram,Tirur,Triprangode,36,65,16,25.71269843,64.1123333,7.692013657,50.17067771
Malappuram,Tirur,Valavannur,28,67,21,21.79792649,63.73086065,6.250994223,46.62370222
Malappuram,Tirur,Vettom,28,79,16,24.70626432,60.26854183,6.052184881,53.12442925
Malappuram,Tirurangadi,Abdu Rahiman Nagar,24,27,34,28.87862994,95.11320315,6.203376525,145.0583117
Malappuram,Tirurangadi,Ariyallur,39,29,29,26.50908611,94.48414544,6.143662699,199.8778403
Malappuram,Tirurangadi,Chelambra,29,8,28,26.87037587,91.72546257,6.100429497,214.4128874
Malappuram,Tirurangadi,Kannamangalam,10,24,27,27.57283516,94.90485697,5.708409601,145.9298935
Malappuram,Tirurangadi,Moonniyur,20,8,12,25.2990432,94.96419851,7.260416405,117.9733424
Malappuram,Tirurangadi,Nannambra,25,21,11,32.23797837,90.15406807,6.460044778,104.7052254
Malappuram,Tirurangadi,Neduva,14,19,14,17.68408797,94.35815354,6.699164936,108.0638166
Malappuram,Tirurangadi,Othukkungal,20,29,27,25.09897688,92.36099489,6.047044342,157.7592626
Malappuram,Tirurangadi,Pallikal,31,29,35,27.1872282,92.19906776,6.137102505,141.3220576
Malappuram,Tirurangadi,Parappanangadi,17,30,27,29.03065024,90.79093862,5.894027065,205.5720367
Malappuram,Tirurangadi,Parappur,22,55,16,23.7937153,68.03209183,6.516317561,49.73922097
Malappuram,Tirurangadi,Peruvallur,69,37,42,23.05804872,83.37011772,7.073453503,251.0549998
Malappuram,Tirurangadi,Thenhippalam,69,55,38,22.70883798,82.63941394,5.70080568,271.3248604
Malappuram,Tirurangadi,Thennala,94,53,40,20.27774362,82.89408619,5.718627178,241.9741949
Malappuram,Tirurangadi,Tirurangadi,31,70,77,20.88818675,14.32313811,6.492546046,90.46228334
Malappuram,Tirurangadi,Urakam,26,80,83,17.08498521,16.14565756,7.528599957,71.31007253
Malappuram,Tirurangadi,Vallikkunnu,39,71,84,20.28155898,16.39535215,8.140825437,82.52339655
Malappuram,Tirurangadi,Vengara,25,78,76,17.48042641,15.7559405,7.228963452,66.96980581
Palakkad,Alathur,Alathur,98,47,37,23.48381344,81.33265073,7.375482851,224.0581164
Palakkad,Alathur,Erimayur-I,66,53,41,25.0756354,80.52389148,7.778915154,257.0038865
Palakkad,Alathur,Erimayur-II,97,59,43,26.35927159,84.04403589,6.286500176,271.3586137
Palakkad,Alathur,Kannambra-I,97,50,41,24.52922681,80.54498576,7.070959995,260.2634026
Palakkad,Alathur,Kannambra-II,60,49,44,20.77576147,84.49774397,6.244841491,240.0810647
Palakkad,Alathur,Kavasseri-I,84,51,35,22.30157427,80.64416466,6.043304899,197.9791215
Palakkad,Alathur,Kavasseri-II,73,57,41,21.44653958,84.94375962,5.824709117,272.2017204
Palakkad,Alathur,Kizhakkencheri-I,92,35,40,22.17931888,80.33127223,6.357389366,200.0882787
Palakkad,Alathur,Kizhakkencheri-II,85,52,45,26.31355498,82.36698992,7.224285503,265.5355937
Palakkad,Alathur,Kottayi-I,91,35,38,24.8972823,80.52586088,6.13428721,183.6793207
Palakkad,Alathur,Kottayi-II,76,49,42,24.958779,84.47963372,5.206373153,196.9560008
Palakkad,Alathur,Kuthannur-I,24,27,34,28.87862994,95.11320315,6.203376525,145.0583117
Palakkad,Alathur,Kuthannur-II,39,29,29,26.50908611,94.48414544,6.143662699,199.8778403
Palakkad,Alathur,Kuzhalmannam-I,29,8,28,26.87037587,91.72546257,6.100429497,214.4128874
Palakkad,Alathur,Kuzhalmannam-II,60,36,43,23.43121862,83.06310136,5.286203711,219.9048349
Palakkad,Alathur,Mangalam Dam,76,60,39,20.0454142,80.3477562,6.766240045,208.5810155
Palakkad,Alathur,Mathur -I,20,28,26,26.37978453,91.49882979,5.547594847,167.0470997
Palakkad,Alathur,Mathur -II,26,18,27,27.45907759,92.90736493,5.836075368,142.1430003
Palakkad,Alathur,Melarcode,91,36,45,24.44345477,82.45432595,5.950647577,267.9761948
Palakkad,Alathur,Peringottukurissi-I,75,38,39,23.44676801,84.79352417,6.215109715,283.9338466
Palakkad,Alathur,Peringottukurissi-II,74,54,38,25.65553461,83.47021081,7.120272972,217.3788583
Palakkad,Alathur,Puducode,72,40,38,20.41447029,82.20802629,7.592490617,245.1511304
Palakkad,Alathur,Tarur-I,83,58,45,25.75528612,83.51827127,5.875345751,245.6626799
Palakkad,Alathur,Tarur-II,19,72,15,28.83600962,69.76112921,6.890760124,44.08562546
Palakkad,Alathur,Thenkurissi-I,18,57,21,27.37659643,63.93927841,6.155915975,49.47371773
Palakkad,Alathur,Thenkurissi-II,93,58,38,20.61521424,83.77345559,6.932400225,279.5451717
Palakkad,Alathur,Vadakkancheri-I,70,36,42,21.84106875,80.72886384,6.946209881,202.3838319
Palakkad,Alathur,Vadakkancheri-II,37,10,32,28.96318258,95.16333673,6.165084855,222.803013
Palakkad,Alathur,Vandazhi-I,20,29,27,25.09897688,92.36099489,6.047044342,157.7592626
Palakkad,Alathur,Vandazhi-II,21,134,202,10.72302459,80.02130636,6.425419926,65.2982112
Palakkad,Chittur,Ayiloor,40,140,195,14.97846952,80.49979873,6.294395676,71.63437433
Palakkad,Chittur,Chittur,69,46,41,23.64124821,80.28597873,5.012139669,263.1103304
Palakkad,Chittur,Chittur-Thathamangalam,91,56,37,23.43191632,80.56887849,6.363472208,269.5039162
Palakkad,Chittur,Elavancherry,61,52,41,24.97669518,83.891805,6.880431223,204.8001847
Palakkad,Chittur,Eruthempathy,67,45,38,22.72791041,82.1706881,7.300410836,260.8875056
Palakkad,Chittur,Kairady,79,42,37,24.87300744,82.84022551,6.587918708,295.6094492
Palakkad,Chittur,Koduvayur,17,11,32,28.74013335,93.39676499,5.620733794,156.7650823
Palakkad,Chittur,Koduvayur-II,26,135,203,33.78372897,81.16314317,5.685102769,74.53557341
Palakkad,Chittur,Kollengode-I,7,126,203,16.76201707,82.00335557,5.662140095,73.28712806
Palakkad,Chittur,Kollengode-II,39,7,29,27.54273211,94.59086121,6.362544111,150.2012138
Palakkad,Chittur,Kozhinjampara,32,20,35,26.52166434,98.38227669,5.588655387,144.6261698
Palakkad,Chittur,Kozhipathy,7,15,32,25.03512351,95.89739958,6.182232762,174.796583
Palakkad,Chittur,Moolathara,24,27,9,18.86883219,93.24688124,6.157135092,119.3936976
Palakkad,Chittur,Muthalamada-I,36,11,13,17.34083741,93.04897191,7.1917274,112.7194284
Palakkad,Chittur,Muthalamada-II,40,21,8,34.90665289,92.87820148,7.418761774,102.1906333
Palakkad,Chittur,Nalleppilly,40,22,6,24.53610067,91.90997228,6.488221135,115.9787989
Palakkad,Chittur,Nelliyampathy,24,45,19,26.85851927,48.8246387,5.952384957,34.7426459
Palakkad,Chittur,Nemmara,38,135,203,25.00872392,95.59224018,6.5408208,73.84949872
Palakkad,Chittur,Ozhalapathy,33,120,205,29.8690834,91.14723422,7.22405917,69.28607828
Palakkad,Chittur,Pallassana,108,36,19,22.78249615,77.51235009,7.238566893,64.61444234
Palakkad,Chittur,Pattanchery,118,45,23,23.37044424,77.43198948,7.977651226,71.67870701
Palakkad,Chittur,Perumatty,39,5,31,23.60301571,60.39647474,5.765308943,109.2486647
Palakkad,Chittur,Puthunagaram,34,6,27,25.49674786,81.13449097,5.740764682,108.8616474
Palakkad,Chittur,Thathamangalam,40,49,47,27.99611732,90.84660317,7.416245107,298.4018471
Palakkad,Chittur,Thekkedesom,42,53,48,24.86094646,85.05318563,5.583370042,257.0343554
Palakkad,Chittur,Thiruvazhiyad,49,55,51,24.71885473,88.94568335,6.430010215,248.7183228
Palakkad,Chittur,Vadakarapathy,59,62,49,24.21495706,84.20576992,5.534878156,209.9001977
Palakkad,Chittur,Vadavannur,13,16,8,34.74004942,93.12316972,6.949838549,100.1967854
Palakkad,Chittur,Valiyavallampathy,15,9,11,11.54785707,94.14861001,7.907956251,108.8289171
Palakkad,Chittur,Vallanghy,29,11,5,23.13338811,91.94670335,7.639788459,104.4224145
Palakkad,Chittur,Vandithavalam,28,76,82,26.24347471,78.51063754,5.674403359,90.43495443
Palakkad,Mannarkad,Agali,26,35,31,33.44619894,53.05980465,5.339556562,98.05089394
Palakkad,Mannarkad,Alanallur-I,27,21,30,35.3915464,52.48823147,5.061081874,91.22881052
Palakkad,Mannarkad,Alanallur-II,22,38,31,31.53356352,53.06009323,5.821106036,98.57025046
Palakkad,Mannarkad,Alanallur-III,22,18,31,30.7645515,47.93791463,5.956027059,90.38503469
Palakkad,Mannarkad,Kallamala,28,23,28,30.01821337,50.0983181,5.676032581,96.08745082
Palakkad,Mannarkad,Karakurissi,19,38,26,31.48451729,48.77926304,4.525722333,93.17221967
Palakkad,Mannarkad,Karimba -I,21,21,30,27.69819273,51.41593238,5.403908328,100.7720705
Palakkad,Mannarkad,Karimba -II,22,18,33,30.41235793,52.48100602,6.621623545,93.92375879
Palakkad,Mannarkad,Kottathara,31,20,30,32.17752026,54.01352682,6.207495815,91.88766069
Palakkad,Mannarkad,Kottoppadam-I,18,26,31,32.6112614,47.74916499,5.418475257,91.10190759
Palakkad,Mannarkad,Kottoppadam-II,24,130,195,29.99677232,81.54156612,6.112305667,67.12534492
Palakkad,Mannarkad,Kottoppadam-III,34,48,48,29.48069921,90.33698678,6.364134968,224.6757231
Palakkad,Mannarkad,Kumaramputhur,49,54,50,27.51492243,94.96218673,5.01450727,270.4417274
Palakkad,Mannarkad,Mannarkad-I,40,65,49,28.05457761,94.81637388,6.149410611,233.1321372
Palakkad,Mannarkad,Mannarkad-II,50,74,17,27.10053268,63.36085585,6.5408208,73.84949872
Palakkad,Mannarkad,Padavayal,39,73,24,25.65842532,61.18235808,7.22405917,69.28607828
Palakkad,Mannarkad,Palakkayam,57,67,25,32.34744009,66.61452812,7.551364319,64.55882254
Palakkad,Mannarkad,Payyanadam,52,63,19,29.58949031,68.32176769,6.928898659,67.53021213
Palakkad,Mannarkad,Pottassery- I,55,66,22,30.91219459,68.79427388,7.747775263,66.63830637
Palakkad,Mannarkad,Pottassery- II,87,38,29,25.20406808,57.88370456,6.652642579,156.1457255
Palakkad,Mannarkad,Pudur,92,40,30,23.35723208,55.18792166,6.026287448,171.6976946
Palakkad,Mannarkad,Sholayur,97,22,26,23.60567546,59.68849145,6.074190142,185.1568059
Palakkad,Mannarkad,Thachampara,34,21,42,18.75927679,89.93457597,6.648687274,111.0196744
Palakkad,Mannarkad,Thachanattukara-I,21,23,42,19.54128063,90.29751796,6.902751061,104.3739878
Palakkad,Mannarkad,Thachanattukara-II,25,17,40,18.91251245,87.74938524,6.608023872,111.2800516
Palakkad,Ottappalam,Ambalapara - I,90,42,43,20.87974371,82.00274423,6.502985292,202.9355362
Palakkad,Ottappalam,Ambalapara - II,85,58,41,21.77046169,80.31964408,7.038096361,226.6555374
Palakkad,Ottappalam,Anakkara,60,55,44,23.00445915,82.3207629,7.840207144,263.9642476
Palakkad,Ottappalam,Ananganadi,19,7,9,27.255435,91.71369387,6.969883483,101.139435
Palakkad,Ottappalam,Chalavara,28,7,9,34.5917846,92.13229786,6.730757538,115.5650287
Palakkad,Ottappalam,Chalissery,24,30,11,32.39523995,94.51768464,6.601395755,113.25373
Palakkad,Ottappalam,Cherpulacherry,24,55,78,17.30287885,15.15405941,6.64919573,75.57790384
Palakkad,Ottappalam,Kadampazhipuram-I,29,77,75,17.50361137,15.48083156,7.778591618,72.9446671
Palakkad,Ottappalam,Kadampazhipuram-II,20,60,78,18.17234999,14.70085967,6.358740355,90.7760707
Palakkad,Ottappalam,Kappur,20,79,77,18.54988627,16.02542689,7.64867466,76.32565249
Palakkad,Ottappalam,Karimpuzha-I,49,55,78,18.65580107,16.17772668,7.863113671,81.70769297
Palakkad,Ottappalam,Karimpuzha-II,46,76,77,18.2356751,19.68538502,6.967843048,83.74879344
Palakkad,Ottappalam,Koppam,54,61,77,18.81198127,15.21618225,6.206582193,77.5429424
Palakkad,Ottappalam,Kulukkallur,32,11,31,29.51611558,92.56492864,6.461225827,131.2116167
Palakkad,Ottappalam,Lakkidi-Perur-I,37,10,32,28.96318258,95.16333673,6.165084855,222.803013
Palakkad,Ottappalam,Lakkidi-Perur- II,89,54,38,24.51588066,83.5352163,6.685346424,230.4462359
Palakkad,Ottappalam,Muthuthala,68,58,38,23.22397386,83.03322691,6.336253525,221.2091958
Palakkad,Ottappalam,Nagalassery,91,53,40,26.52723513,81.41753846,5.386167788,264.6148697
Palakkad,Ottappalam,Nellaya,90,46,42,23.97898217,81.45061596,7.50283396,250.0832336
Palakkad,Ottappalam,Ongallur -I,78,58,44,26.80079604,80.88684822,5.108681786,284.4364567
Palakkad,Ottappalam,Ongallur -II,20,122,204,11.7976469,80.86325389,6.487369687,65.06962486
Palakkad,Ottappalam,Ottappalam,63,42,21,23.26237612,72.33125523,5.798423908,67.10225139
Palakkad,Ottappalam,Parudur,36,128,204,25.23542319,80.68700527,5.695792761,67.03840888
Palakkad,Ottappalam,Pattambi,16,55,19,19.54314136,47.19188279,6.413543781,192.4372194
Palakkad,Ottappalam,Pattithara,28,75,21,24.7741949,50.54621094,6.007508163,114.2821387
Palakkad,Ottappalam,Shoranur,16,71,24,18.33124824,38.40975482,4.946369874,139.6483317
Palakkad,Ottappalam,Sreekrishnapuram -I,99,50,15,23.75033085,92.88160462,7.50283396,250.0832336
Palakkad,Ottappalam,Sreekrishnapuram -II,38,72,21,28.23416057,49.4421345,5.902103172,186.5008581
Palakkad,Ottappalam,Thirumittacode -II,111,28,26,27.77363343,64.47858698,6.937352845,192.7121236
Palakkad,Ottappalam,Thirumittacode-I,39,29,29,26.50908611,94.48414544,6.143662699,199.8778403
Palakkad,Ottappalam,Thiruvegapura,29,8,28,26.87037587,91.72546257,6.100429497,214.4128874
Palakkad,Ottappalam,Thrikkadeeri -I,31,29,35,27.1872282,92.19906776,6.137102505,141.3220576
Palakkad,Ottappalam,Thrikkadeeri -II,83,41,43,21.0525355,82.67839517,6.254028451,233.1075816
Palakkad,Ottappalam,Thrithala,98,47,37,23.48381344,81.33265073,7.375482851,224.0581164
Palakkad,Ottappalam,Vallapuzha,66,53,41,25.0756354,80.52389148,7.778915154,257.0038865
Palakkad,Ottappalam,Vaniyamkulam- II,97,59,43,26.35927159,84.04403589,6.286500176,271.3586137
Palakkad,Ottappalam,Vaniyamkulam-I,97,50,41,24.52922681,80.54498576,7.070959995,260.2634026
Palakkad,Ottappalam,Vellinezhi,60,49,44,20.77576147,84.49774397,6.244841491,240.0810647
Palakkad,Ottappalam,Vilayur,84,51,35,22.30157427,80.64416466,6.043304899,197.9791215
Palakkad,Palakkad,Elappully-I,90,42,43,20.87974371,82.00274423,6.502985292,202.9355362
Palakkad,Palakkad,Elappully-II,85,58,41,21.77046169,80.31964408,7.038096361,226.6555374
Palakkad,Palakkad,Hemambikanagar,60,55,44,23.00445915,82.3207629,7.840207144,263.9642476
Palakkad,Palakkad,Kannadi-I,74,35,40,26.49109635,80.15836264,6.980400905,242.8640342
Palakkad,Palakkad,Kannadi-II,79,59,17,20.37999665,63.73849998,6.644205485,108.5054416
Palakkad,Palakkad,Keralassery,91,55,15,18.09300227,72.61024172,6.376651091,78.96159541
Palakkad,Palakkad,Kodumba,76,51,18,26.16985907,71.96246617,6.247040422,79.84925393
Palakkad,Palakkad,Kongad-I,69,55,38,22.70883798,82.63941394,5.70080568,271.3248604
Palakkad,Palakkad,Kongad-II,94,53,40,20.27774362,82.89408619,5.718627178,241.9741949
Palakkad,Palakkad,Malampuzha-I,89,54,38,24.51588066,83.5352163,6.685346424,230.4462359
Palakkad,Palakkad,Malampuzha-II,68,58,38,23.22397386,83.03322691,6.336253525,221.2091958
Palakkad,Palakkad,Mankara,91,53,40,26.52723513,81.41753846,5.386167788,264.6148697
Palakkad,Palakkad,Mannur,90,46,42,23.97898217,81.45061596,7.50283396,250.0832336
Palakkad,Palakkad,Marutharode,78,58,44,26.80079604,80.88684822,5.108681786,284.4364567
Palakkad,Palakkad,Mundur-I,93,56,36,24.01497622,82.05687182,6.98435366,185.2773389
Palakkad,Palakkad,Mundur-II,94,50,37,25.66585205,80.66385045,6.94801983,209.5869708
Palakkad,Palakkad,Palakkad,78,42,42,20.13017482,81.60487287,7.628472891,262.7173405
Palakkad,Palakkad,Parli-I,28,58,81,17.47500984,16.54314829,6.18042747,93.35034262
Palakkad,Palakkad,Parli-II,57,58,77,18.72649425,17.58406365,7.978996755,81.20176515
Palakkad,Palakkad,Peruvemba,49,55,78,18.65580107,16.17772668,7.863113671,81.70769297
Palakkad,Palakkad,Pirayiri,46,76,77,18.2356751,19.68538502,6.967843048,83.74879344
Palakkad,Palakkad,Polpully,26,24,34,31.27180992,52.23810152,6.811291098,89.74409017
Palakkad,Palakkad,Pudussery Central,31,36,29,33.93679864,52.72170281,6.460542749,97.4611918
Palakkad,Palakkad,Pudussery East,67,35,22,23.30546753,63.24648023,6.385684214,108.7603001
Palakkad,Palakkad,Pudussery West,5,126,197,25.71895816,67.22190688,6.386259978,169.3388465
Palakkad,Palakkad,Puthuppariyaram,30,120,200,25.33797709,68.49835977,7.319735475,150.2498675
Palakkad,Palakkad,Puthuppariyaram-I,83,57,19,25.73044432,70.74739256,6.877869005,98.73771338
Pathanamthitta,Adoor,Adoor,26,73,21,31.33170829,57.97429171,4.946263888,161.7820226
Pathanamthitta,Adoor,Angadickal,27,61,18,33.30711818,67.07780816,5.266227032,108.5090168
Pathanamthitta,Adoor,Enadimangalam,27,71,23,23.45379018,46.48714759,7.10959773,150.8712202
Pathanamthitta,Adoor,Enathu,36,76,75,18.38120357,16.63805158,8.736337905,70.52056697
Pathanamthitta,Adoor,Erathu,32,11,31,29.51611558,92.56492864,6.461225827,131.2116167
Pathanamthitta,Adoor,Ezhamkulam,37,10,32,28.96318258,95.16333673,6.165084855,222.803013
Pathanamthitta,Adoor,Kadampanadu,31,70,77,20.88818675,14.32313811,6.492546046,90.46228334
Pathanamthitta,Adoor,Kalanjoor,26,80,83,17.08498521,16.14565756,7.528599957,71.31007253
Pathanamthitta,Adoor,Kodumon,30,30,35,25.00872392,95.59224018,6.001936419,165.8092179
Pathanamthitta,Adoor,Koodal,28,10,30,29.8690834,91.14723422,6.305740522,192.7678575
Pathanamthitta,Adoor,Kurampala,39,7,29,27.54273211,94.59086121,6.362544111,150.2012138
Pathanamthitta,Adoor,Pallickal,32,20,35,26.52166434,98.38227669,5.588655387,144.6261698
Pathanamthitta,Adoor,Pandalam,19,7,9,27.255435,91.71369387,6.969883483,101.139435
Pathanamthitta,Adoor,Pandalam Thekkekara,28,7,9,34.5917846,92.13229786,6.730757538,115.5650287
Pathanamthitta,Adoor,Peringanadu,24,30,11,32.39523995,94.51768464,6.601395755,113.25373
Pathanamthitta,Kozhenchery,Aranmula,70,43,40,24.35564134,88.80391021,6.176860192,169.1168028
Pathanamthitta,Kozhenchery,Aruvappulam,67,55,44,26.284017,75.14640198,7.251847296,182.2685447
